,name,photo,birthday,url,player_id,teams
165,Gonzalo Fierro,https://tmssl.akamaized.net//bilder/spielerfotos/s_52995_614_2010_1.jpg,21/03/1983,/gonzalo-fierro/profil/spieler/52995,52995,[614]
166,João Felipe,https://tmssl.akamaized.net//bilder/spielerfotos/s_214317_614_2010_1.jpg,11/03/1992,/joao-felipe/profil/spieler/214317,214317,[614]
167,Wellington Silva,https://tmssl.akamaized.net/images/portrait/header/99500-1522159036.jpg,6/03/1988,/wellington-silva/profil/spieler/99500,99500,"[614, 6600, 2462, 10010, 18545]"
168,Willians,https://tmssl.akamaized.net//bilder/spielerfotos/s_76092_6600_2012_2.jpg,29/01/1986,/willians/profil/spieler/76092,76092,"[614, 199, 6600, 3197, 609, 7478, 291, 11449]"
169,Airton,https://tmssl.akamaized.net//bilder/spielerfotos/s_72861_6600_2012_2.jpg,21/02/1990,/airton/profil/spieler/72861,72861,"[614, 6600, 2462, 537]"
170,Claudio Maldonado,https://tmssl.akamaized.net//bilder/spielerfotos/s_20385_199_2012_1.jpg,3/01/1980,/claudio-maldonado/profil/spieler/20385,20385,"[614, 199, 221, 609]"
171,Rômulo,https://tmssl.akamaized.net//bilder/spielerfotos/s_56977_614_2012_1.jpg,4/02/1987,/romulo/profil/spieler/56977,56977,"[614, 15172, 4064, 3973, 7209]"
172,Felipe Dias,https://tmssl.akamaized.net/images/portrait/header/default.jpg,10/10/1993,/felipe-dias/profil/spieler/250974,250974,[614]
173,Ibson,https://tmssl.akamaized.net/images/portrait/header/29377-1521281433.jpg,7/11/1983,/ibson/profil/spieler/29377,29377,"[614, 199, 221, 8718]"
174,Kléberson,https://tmssl.akamaized.net/images/portrait/header/3365-1414137490.jpg,19/06/1979,/kleberson/profil/spieler/3365,3365,"[614, 2462, 679, 10010]"
175,Cléber Santana,https://tmssl.akamaized.net//bilder/spielerfotos/s_50145_2035_2012_1.jpg,27/06/1981,/cleber-santana/profil/spieler/50145,50145,"[614, 585, 221, 679, 17776, 2035, 7178]"
176,Guilherme Camacho,https://tmssl.akamaized.net/images/portrait/header/97507-1580199152.jpg,2/03/1990,/guilherme-camacho/profil/spieler/97507,97507,"[614, 199, 679, 10010, 537, 3197]"
177,Lorran,https://tmssl.akamaized.net//bilder/spielerfotos/s_182756_614_2012_1.jpg,10/01/1993,/lorran/profil/spieler/182756,182756,[614]
178,Thiago Neves,https://tmssl.akamaized.net/images/portrait/header/53262-1458308271.jpg,27/02/1985,/thiago-neves/profil/spieler/53262,53262,"[614, 210, 2462, 609]"
179,Ronaldinho,https://tmssl.akamaized.net/images/portrait/header/3373-1515762355.jpg,21/03/1980,/ronaldinho/profil/spieler/3373,3373,"[614, 210, 330, 2462]"
180,Darío Bottinelli,https://tmssl.akamaized.net/images/portrait/header/54489-1497619625.jpg,26/12/1986,/dario-bottinelli/profil/spieler/54489,54489,"[614, 776]"
181,Vander,https://tmssl.akamaized.net/images/portrait/header/137717-1488137604.jpg,17/04/1990,/vander/profil/spieler/137717,137717,"[614, 10010, 2125, 10247]"
182,Vitor Saba,https://tmssl.akamaized.net/images/portrait/header/151639-1413374012.jpg,11/07/1990,/vitor-saba/profil/spieler/151639,151639,"[614, 2125]"
183,Wellington Bruno,https://tmssl.akamaized.net//bilder/spielerfotos/s_214148_3330_2012_2.jpg,25/04/1986,/wellington-bruno/profil/spieler/214148,214148,"[614, 1134, 3330, 7178, 3270, 9030, 8433, 7209]"
184,Thomás Bedinelli,https://tmssl.akamaized.net/images/portrait/header/184299-1562328552.jpg,24/02/1993,/thomas-bedinelli/profil/spieler/184299,184299,"[614, 8718, 1134, 1785, 3330, 1693]"
185,Erick Flores,https://tmssl.akamaized.net//bilder/spielerfotos/s_75254_7209_2012_1.jpg,30/04/1989,/erick-flores/profil/spieler/75254,75254,"[614, 2029, 2035, 7178, 2646, 7209, 15656]"
186,Vágner Love,https://tmssl.akamaized.net/images/portrait/header/18829-1588240175.jpg,11/06/1984,/vagner-love/profil/spieler/18829,18829,"[614, 1023, 199]"
187,Diego Maurício,https://tmssl.akamaized.net/images/portrait/header/138141-1484744036.jpg,25/06/1991,/diego-mauricio/profil/spieler/138141,138141,"[614, 8793, 8718, 18545]"
188,Liedson,https://tmssl.akamaized.net//bilder/spielerfotos/s_13952_614_2012_2.jpg,17/12/1977,/liedson/profil/spieler/13952,13952,"[614, 199]"
189,Jael,https://tmssl.akamaized.net/images/portrait/header/80815-1543929082.jpg,30/10/1988,/jael/profil/spieler/80815,80815,"[614, 210, 330, 10010, 3197, 8718, 3330, 10247, 291]"
190,Deivid,https://tmssl.akamaized.net//bilder/spielerfotos/s_6800_776_2012_1.jpg,22/10/1979,/deivid/profil/spieler/6800,6800,"[614, 221, 776, 609]"
191,Paulo Sérgio,https://tmssl.akamaized.net//bilder/spielerfotos/s_53019_309_2012_1.jpg,11/06/1989,/paulo-sergio/profil/spieler/53019,53019,"[614, 10870, 2035, 309, 4064, 7178, 2646, 10492, 7209]"
192,Vinícius,https://tmssl.akamaized.net//bilder/spielerfotos/s_112908_11449_2010_1.jpg,9/11/1984,/vinicius/profil/spieler/112908,112908,"[614, 15656]"
193,Jean,https://tmssl.akamaized.net//bilder/spielerfotos/s_24993_2125_2010_1.jpg,18/11/1979,/jean/profil/spieler/24993,24993,"[614, 210, 585, 199, 2125, 6347]"
194,Egídio,https://tmssl.akamaized.net/images/portrait/header/54419-1547645883.jpg,16/06/1986,/egidio/profil/spieler/54419,54419,"[614, 1023, 2462, 3197, 2029, 609, 2125, 309, 4064]"
195,Maxwell,https://tmssl.akamaized.net//bilder/spielerfotos/s_108626_15656_2010_1.jpg,30/12/1989,/maxwell/profil/spieler/108626,108626,"[614, 15656]"
196,Corrêa,https://tmssl.akamaized.net//bilder/spielerfotos/s_43818_10247_2012_1.jpg,29/12/1980,/correa/profil/spieler/43818,43818,"[614, 1023, 330, 10870, 10247]"
197,Fernando,https://tmssl.akamaized.net//bilder/spielerfotos/s_34202_8698_2010_1.jpg,12/05/1986,/fernando/profil/spieler/34202,34202,"[614, 585, 2462, 3197, 10247, 8698]"
198,Antônio,https://tmssl.akamaized.net//bilder/spielerfotos/s_99513_15656_2010_1.jpg,30/03/1989,/antonio/profil/spieler/99513,99513,"[614, 15656]"
199,João Vitor,https://tmssl.akamaized.net//bilder/spielerfotos/s_174837_614_2010_1.jpg,1/12/1991,/joao-vitor/profil/spieler/174837,174837,"[614, 8294]"
200,Dejan Petkovic,https://tmssl.akamaized.net//bilder/spielerfotos/s_54056_614_2010_1.jpg,10/09/1972,/dejan-petkovic/profil/spieler/54056,54056,"[614, 221, 330, 2462, 3197]"
201,Bruno Mezenga,https://tmssl.akamaized.net/images/portrait/header/54044-1483915797.png,8/08/1988,/bruno-mezenga/profil/spieler/54044,54044,"[614, 291, 5677]"
202,Wanderley,https://tmssl.akamaized.net//bilder/spielerfotos/s_75108_614_2010_1.jpg,11/10/1988,/wanderley/profil/spieler/75108,75108,"[614, 776, 609, 1134, 8698, 7478]"
203,Romário,https://tmssl.akamaized.net//bilder/spielerfotos/s_174836_614_2010_1.jpg,30/07/1994,/romario/profil/spieler/174836,174836,[614]
204,Bruno,https://tmssl.akamaized.net/images/portrait/header/53073-1489481640.jpg,23/12/1984,/bruno/profil/spieler/53073,53073,"[614, 330]"
205,Diego,https://tmssl.akamaized.net//bilder/spielerfotos/s_53050_2035_2012_1.jpg,2/02/1982,/diego/profil/spieler/53050,53050,"[614, 2029, 2035, 7478]"
206,Marcelo Lomba,https://tmssl.akamaized.net/images/portrait/header/53015-1523613416.jpg,18/12/1986,/marcelo-lomba/profil/spieler/53015,53015,"[614, 6600, 10010, 1134]"
207,Álvaro,https://tmssl.akamaized.net//bilder/spielerfotos/s_15493_8793_2012_1.jpg,1/11/1977,/alvaro/profil/spieler/15493,15493,"[614, 6600, 8793, 5677]"
208,Fabrício,https://tmssl.akamaized.net/images/portrait/header/86917-1493367323.jpg,20/02/1990,/fabricio/profil/spieler/86917,86917,"[614, 1023, 2462, 978, 679, 8793, 2125, 309, 1755]"
209,Léo Medeiros,https://tmssl.akamaized.net//bilder/spielerfotos/s_52993_614_2010_1.jpg,14/05/1981,/leo-medeiros/profil/spieler/52993,52993,"[614, 679, 10010, 3270]"
210,Toró,https://tmssl.akamaized.net/images/portrait/header/53062-1569257927.jpg,13/04/1986,/toro/profil/spieler/53062,53062,"[614, 330, 10010, 3197, 4064]"
211,Everton Silva,https://tmssl.akamaized.net//bilder/spielerfotos/s_100011_15172_2010_1.jpg,4/08/1988,/everton-silva/profil/spieler/100011,100011,"[614, 15172, 2035, 1134, 3330, 11449, 8433, 15656]"
212,Michael,https://tmssl.akamaized.net//bilder/spielerfotos/s_52276_10247_2012_1.jpg,16/02/1983,/michael/profil/spieler/52276,52276,"[614, 1023, 221, 537, 10247]"
213,Júan,https://tmssl.akamaized.net//bilder/spielerfotos/s_7336_585_2012_1.jpg,6/02/1982,/juan/profil/spieler/7336,7336,"[614, 585, 221, 776, 3197, 18545, 2035, 2125]"
214,Vinícius Pacheco,https://tmssl.akamaized.net//bilder/spielerfotos/s_54364_1751_2012_1.jpg,27/09/1985,/vinicius-pacheco/profil/spieler/54364,54364,"[614, 210, 2035, 309, 4064, 1751]"
215,Zé Roberto,https://tmssl.akamaized.net//bilder/spielerfotos/s_52708_4064_2012_1.jpg,9/12/1980,/ze-roberto/profil/spieler/52708,52708,"[614, 6600, 978, 10010, 537, 4064]"
216,Ramón,https://tmssl.akamaized.net//bilder/spielerfotos/s_44905_2646_2010_2.jpg,24/05/1988,/ramon/profil/spieler/44905,44905,"[614, 199, 2646, 3973]"
217,Carlyle,https://tmssl.akamaized.net/images/portrait/header/default.jpg,26/09/1991,/carlyle/profil/spieler/142827,142827,"[614, 3973]"
218,Marquinhos,https://tmssl.akamaized.net//bilder/spielerfotos/s_74567_2125_2012_2.jpg,19/10/1989,/marquinhos/profil/spieler/74567,74567,"[614, 1023, 6600, 8718, 609, 2125, 2863, 1755]"
219,Adriano,https://tmssl.akamaized.net/images/portrait/header/5876-1489581215.jpg,17/02/1982,/adriano/profil/spieler/5876,5876,"[614, 585, 199, 679]"
220,Diogo,https://tmssl.akamaized.net/images/portrait/header/68711-1488135496.jpg,26/05/1987,/diogo/profil/spieler/68711,68711,"[614, 1023, 221, 10247]"
221,Maxi Biancucchi,https://tmssl.akamaized.net//bilder/spielerfotos/s_55306_2125_2012_2.jpg,15/09/1984,/maxi-biancucchi/profil/spieler/55306,55306,"[614, 10010, 2029, 2125]"
222,Val Baiano,https://tmssl.akamaized.net//bilder/spielerfotos/s_29342_8698_2010_1.jpg,17/04/1981,/val-baiano/profil/spieler/29342,29342,"[614, 221, 2029, 1785, 8698, 3270]"
223,Leandro Amaral,https://tmssl.akamaized.net//bilder/spielerfotos/s_17479_123_2013_10_10_1.jpg,6/08/1977,/leandro-amaral/profil/spieler/17479,17479,"[614, 210, 199, 2462, 978, 11449]"
224,Denis Marques,https://tmssl.akamaized.net//bilder/spielerfotos/s_53372_614_2010_1.jpg,22/02/1981,/denis-marques/profil/spieler/53372,53372,"[614, 679, 1785, 7209]"
225,Gil,https://tmssl.akamaized.net//bilder/spielerfotos/s_40440_614_2010_1.jpg,13/09/1980,/giltm/profil/spieler/40440,40440,"[614, 199, 6600, 537, 609]"
226,Cristian Martínez,https://tmssl.akamaized.net/images/portrait/header/154698-1453728871.png,1/01/1988,/cristian-martinez/profil/spieler/154698,154698,[614]
227,Marlon,https://tmssl.akamaized.net//bilder/spielerfotos/s_53067_2029_2012_1.jpg,21/11/1986,/marlon/profil/spieler/53067,53067,"[614, 2646, 7209, 15656]"
228,Thiago Sales,https://tmssl.akamaized.net//bilder/spielerfotos/s_58462_2035_2010_2.jpg,7/05/1987,/thiago-sales/profil/spieler/58462,58462,"[614, 2462, 2035, 8294]"
229,Alex Cruz,https://tmssl.akamaized.net//bilder/spielerfotos/s_112333_1755_2009_1.jpg,11/01/1985,/alex-cruz/profil/spieler/112333,112333,[614]
230,Jônatas,https://tmssl.akamaized.net//bilder/spielerfotos/s_44397_4064_2010_1.jpg,29/07/1982,/jonatas/profil/spieler/44397,44397,"[614, 537, 4064, 16441]"
231,Bruno Paulo,https://tmssl.akamaized.net//bilder/spielerfotos/s_120732_10010_2010_1.jpg,14/02/1990,/bruno-paulo/profil/spieler/120732,120732,"[614, 1023, 199, 978, 1785, 7478, 11449, 10560]"
232,Obina,https://tmssl.akamaized.net//bilder/spielerfotos/s_53076_10010_2012_1.jpg,31/01/1983,/obina/profil/spieler/53076,53076,"[614, 1023, 330, 10010, 2863]"
233,Josiel,https://tmssl.akamaized.net//bilder/spielerfotos/s_54477_15172_2010_2.jpg,7/08/1980,/josiel/profil/spieler/54477,54477,"[614, 15172, 309]"
234,Arthuro,https://tmssl.akamaized.net//bilder/spielerfotos/s_35513_2035_2010_1.jpg,27/08/1982,/arthuro/profil/spieler/35513,35513,"[614, 2035]"
235,Aleílson,https://tmssl.akamaized.net//bilder/spielerfotos/s_113864_10010_2010_1.jpg,3/12/1985,/aleilson/profil/spieler/113864,113864,"[614, 10010, 6347]"
236,Fabio Luciano,https://tmssl.akamaized.net//bilder/spielerfotos/P/t/s_7277_614_2008_1.jpg,29/04/1975,/fabio-luciano/profil/spieler/7277,7277,"[614, 199, 1134]"
237,Dininho,https://tmssl.akamaized.net//bilder/spielerfotos/o/C/s_53313_7478_2008_1.jpg,23/07/1975,/dininho/profil/spieler/53313,53313,"[614, 1023, 7478, 291]"
238,Leonardo,https://tmssl.akamaized.net//bilder/spielerfotos/s_53748_3270_2010_1.jpg,12/03/1977,/leonardo/profil/spieler/53748,53748,"[614, 1023, 3197, 3270, 5677, 8294]"
239,Rodrigo Arroz,https://tmssl.akamaized.net//bilder/spielerfotos/s_53020_1755_2010_1.jpg,21/03/1984,/rodrigo-arroz/profil/spieler/53020,53020,"[614, 1755, 8698, 3319]"
240,Eltinho,https://tmssl.akamaized.net//bilder/spielerfotos/s_80927_776_2012_1.jpg,7/07/1987,/eltinho/profil/spieler/80927,80927,"[614, 6600, 776, 2035, 309, 7178, 2646, 10492, 7209]"
241,Luizinho,https://tmssl.akamaized.net//bilder/spielerfotos/s_35482_5677_2010_1.jpg,5/11/1982,/luizinho/profil/spieler/35482,35482,"[614, 221, 609, 3270, 3973, 5677]"
242,Jaílton,https://tmssl.akamaized.net//bilder/spielerfotos/s_53072_3270_2009_1.jpg,19/04/1982,/jailton/profil/spieler/53072,53072,"[614, 776, 3270, 3280]"
243,Renato Augusto,https://tmssl.akamaized.net/images/portrait/header/53058-1509544256.jpg,8/02/1988,/renato-augusto/profil/spieler/53058,53058,"[614, 199]"
244,Cristian,https://tmssl.akamaized.net//bilder/spielerfotos/s_55382_36_2013_09_05_2.jpg,25/06/1983,/cristian/profil/spieler/55382,55382,"[614, 210, 199, 679, 291]"
245,Diego Gavilán,https://tmssl.akamaized.net//bilder/spielerfotos/s_4087_15372_2009_1.jpg,1/03/1980,/diego-gavilan/profil/spieler/4087,4087,"[614, 210, 6600, 10247]"
246,Rubens Sambueza,https://tmssl.akamaized.net/images/portrait/header/26268-1579700915.jpg,1/01/1984,/rubens-sambueza/profil/spieler/26268,26268,[614]
247,Marcelinho Paraíba,https://tmssl.akamaized.net/images/portrait/header/953-1461311108.jpg,17/05/1975,/marcelinho-paraiba/profil/spieler/953,953,"[614, 585, 776, 8718, 10870, 3330, 10247, 8698, 17561]"
248,Marcinho,https://tmssl.akamaized.net/images/portrait/header/20406-1487322901.jpg,20/07/1984,/marcinho/profil/spieler/20406,20406,"[614, 330, 978, 609, 2125, 1785]"
249,Fernando Ribeiro,https://tmssl.akamaized.net//bilder/spielerfotos/g/M/s_83885_15172_2009_1.jpg,16/07/1986,/fernando-ribeiro/profil/spieler/83885,83885,"[614, 15172, 11449, 28022, 21599]"
250,Souza,https://tmssl.akamaized.net//bilder/spielerfotos/s_15037_10010_2012_1.jpg,4/03/1982,/souza/profil/spieler/15037,15037,"[614, 199, 978, 10010, 3197, 2125, 7178, 6347]"
251,Diego Tardelli,https://tmssl.akamaized.net/images/portrait/header/37536-1413038743.jpg,10/05/1985,/diego-tardelli/profil/spieler/37536,37536,"[614, 210, 585, 330, 291]"
252,Éder Lima,https://tmssl.akamaized.net//bilder/spielerfotos/s_67819_17561_2012_1.jpg,9/01/1987,/eder-lima/profil/spieler/67819,67819,"[614, 7178, 17561]"
253,Vandinho,https://tmssl.akamaized.net//bilder/spielerfotos/s_54478_1751_2012_1.jpg,24/08/1986,/vandinho/profil/spieler/54478,54478,"[614, 8718, 2035, 309, 10247, 1751, 291, 5677]"
254,Fernandão,https://tmssl.akamaized.net/images/portrait/header/83886-1503919231.jpg,27/03/1987,/fernandao/profil/spieler/83886,83886,"[614, 1023, 679, 10010, 1755, 4906]"
255,Moisés Moura,https://tmssl.akamaized.net//bilder/spielerfotos/s_15109_10247_2012_1.jpg,25/07/1979,/moises-moura/profil/spieler/15109,15109,"[614, 1023, 10247]"
256,Irineu,https://tmssl.akamaized.net//bilder/spielerfotos/s_20383_7209_2010_1.jpg,27/03/1983,/irineu/profil/spieler/20383,20383,"[614, 609, 309, 3270, 10492, 7209, 20092]"
257,Thiago Gosling,https://tmssl.akamaized.net//bilder/spielerfotos/Z/C/s_22215_2007_1.jpg,25/04/1979,/thiago-gosling/profil/spieler/22215,22215,"[614, 2462]"
258,Leandro Salino,https://tmssl.akamaized.net/images/portrait/header/67967-1556184478.jpg,22/04/1985,/leandro-salino/profil/spieler/67967,67967,"[614, 2125, 3270, 9030]"
259,Hugo Colace,https://tmssl.akamaized.net//bilder/spielerfotos/s_26731_4565_2011_1.jpg,6/01/1984,/hugo-colace/profil/spieler/26731,26731,[614]
260,Paulinho,https://tmssl.akamaized.net//bilder/spielerfotos/t/U/s_52975_2007_2.jpg,30/12/1975,/paulinho/profil/spieler/52975,52975,"[614, 537]"
261,Claiton,https://tmssl.akamaized.net//bilder/spielerfotos/s_52996_679_2010_2.jpg,25/01/1978,/claiton/profil/spieler/52996,52996,"[614, 6600, 221, 679, 537]"
262,Advaldo,https://tmssl.akamaized.net//bilder/spielerfotos/u/y/s_12167_291_2008_1.jpg,15/06/1986,/advaldo/profil/spieler/12167,12167,"[614, 291, 1753]"
263,Gerson Magrão,https://tmssl.akamaized.net//bilder/spielerfotos/s_27303_336_2013_10_25_1.jpg,13/06/1985,/gerson-magrao/profil/spieler/27303,27303,"[614, 221, 609, 2125, 2863, 1134, 4064, 3270, 11449]"
264,Juninho Paulista,https://tmssl.akamaized.net//bilder/spielerfotos/s_3505_123_2013_10_02_1.jpg,22/02/1973,/juninho-paulista/profil/spieler/3505,3505,"[614, 1023, 585, 978]"
265,Roger,https://tmssl.akamaized.net//bilder/spielerfotos/s_13220_609_2010_3.jpg,17/08/1978,/roger/profil/spieler/13220,13220,"[614, 210, 199, 609]"
266,Léo Lima,https://tmssl.akamaized.net//bilder/spielerfotos/s_15026_585_2009_1.jpg,14/01/1982,/leo-lima/profil/spieler/15026,15026,"[614, 1023, 210, 585, 221, 978, 3197, 1785]"
267,Luizão,https://tmssl.akamaized.net//bilder/spielerfotos/c/r/luizao.jpg,14/11/1975,/luizao/profil/spieler/1727,1727,"[614, 210, 585, 199, 978, 15064]"
268,Roni,https://tmssl.akamaized.net//bilder/spielerfotos/s_15870_5677_2010_1.jpg,28/04/1977,/roni/profil/spieler/15870,15870,"[614, 221, 2462, 3197, 609, 5677]"
269,Leonardo,https://tmssl.akamaized.net//bilder/spielerfotos/s_43042_1134_2012_1.jpg,26/10/1982,/leonardo/profil/spieler/43042,43042,"[614, 330, 978, 776, 8718, 2035, 309, 1134]"
270,Getúlio Vargas,https://tmssl.akamaized.net//bilder/spielerfotos/s_61501_1085_2010_1.jpg,22/01/1983,/getulio-vargas/profil/spieler/61501,61501,"[614, 7209, 15656]"
271,Fernando,https://tmssl.akamaized.net//bilder/spielerfotos/s_15450_15064_2010_1.jpg,25/02/1980,/fernando/profil/spieler/15450,15450,"[614, 978, 1755, 15064]"
272,Renato Silva,https://tmssl.akamaized.net//bilder/spielerfotos/s_29376_978_2012_2.jpg,26/07/1983,/renato-silva/profil/spieler/29376,29376,"[614, 585, 2462, 978, 537]"
273,Marcelinho,https://tmssl.akamaized.net/images/portrait/header/375812-1447962726.jpg,16/02/1983,/marcelinho/profil/spieler/375812,375812,"[614, 3270, 9030, 3319, 17561]"
274,Goeber,https://tmssl.akamaized.net//bilder/spielerfotos/s_29268_4482_2010_1.jpg,17/05/1982,/goeber/profil/spieler/29268,29268,"[614, 8698, 15064, 7014]"
275,Léo Oliveira,https://tmssl.akamaized.net//bilder/spielerfotos/d/v/s_101558_15656_2008_1.jpg,25/01/1983,/leo-oliveira/profil/spieler/101558,101558,"[614, 15656]"
276,Marcinho Pitbull,https://tmssl.akamaized.net//bilder/spielerfotos/s_53014_4064_2009_1.jpg,8/06/1987,/marcinho-pitbull/profil/spieler/53014,53014,"[614, 4064, 4906, 15656]"
277,Júnior Carioca,https://tmssl.akamaized.net//bilder/spielerfotos/r/x/s_67915_2646_2008_1.jpg,27/04/1985,/junior-carioca/profil/spieler/67915,67915,"[614, 2646, 15656]"
278,Walter Minhoca,https://tmssl.akamaized.net//bilder/spielerfotos/s_31527_291_2010_1.jpg,12/01/1982,/walter-minhoca/profil/spieler/31527,31527,"[614, 1755, 3270, 291, 7209]"
279,Fellype Gabriel,https://tmssl.akamaized.net//bilder/spielerfotos/s_45423_537_2012_1.jpg,6/12/1985,/fellype-gabriel/profil/spieler/45423,45423,"[614, 1023, 978, 537, 609, 10247]"
